date,marketcap,pricetobook,pricetoearnings,dividendyield,earningsyield,Quarter,nopat,freecashflow,roe,ebitdagrowth,ebitdamargin,cashdividendspershare,bookvaluepershare,capex,currentratio,debttoequity,epsgrowth,investedcapitalgrowth,fcffgrowth,finleverage,netincomegrowth,roa,revenuegrowth,basiceps,operatingrevenue,ebitda,totalassets,totalliabilities,debt,netincome,netcashfromoperatingactivities,netcashfrominvestingactivities,netcashfromfinancingactivities,longterminvestments,one_yr_monthly_beta
17/06/2016,1.54E+11,3.4987,16.9366,0.02682,0.059044,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
16/06/2016,1.53E+11,3.4768,16.8305,0.026989,0.059416,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
15/06/2016,1.53E+11,3.4729,16.8117,0.027019,0.059482,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
14/06/2016,1.53E+11,3.4775,16.8339,0.026983,0.059404,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
13/06/2016,1.52E+11,3.4482,16.692,0.027213,0.059909,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
10/06/2016,1.52E+11,3.44,16.6526,0.027277,0.060051,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
09/06/2016,1.53E+11,3.4577,16.7381,0.027138,0.059744,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
08/06/2016,1.53E+11,3.4648,16.7724,0.027082,0.059622,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
07/06/2016,1.53E+11,3.4757,16.8254,0.026997,0.059434,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
06/06/2016,1.54E+11,3.4909,16.899,0.02688,0.059175,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
03/06/2016,1.54E+11,3.4899,16.8938,0.026888,0.059193,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
02/06/2016,1.54E+11,3.4888,16.8887,0.026896,0.059211,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
01/06/2016,1.54E+11,3.4817,16.8545,0.02695,0.059331,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
31/05/2016,1.55E+11,3.5065,16.9742,0.02676,0.058913,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
27/05/2016,1.56E+11,3.5443,17.1573,0.026475,0.058284,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
26/05/2016,1.56E+11,3.5273,17.0752,0.026602,0.058565,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
25/05/2016,1.56E+11,3.5291,17.0837,0.026589,0.058535,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
24/05/2016,1.55E+11,3.5167,17.0238,0.026682,0.058741,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
23/05/2016,1.55E+11,3.5051,16.9674,0.026771,0.058937,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
20/05/2016,1.56E+11,3.5263,17.07,0.02661,0.058582,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4742
19/05/2016,1.53E+11,3.4779,16.8357,0.026981,0.059398,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
18/05/2016,1.54E+11,3.4987,16.9366,0.02682,0.059044,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
17/05/2016,1.56E+11,3.5319,17.0974,0.026568,0.058488,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
16/05/2016,1.56E+11,3.5468,17.1693,0.026456,0.058244,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
13/05/2016,1.57E+11,3.5524,17.1966,0.026414,0.058151,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
12/05/2016,1.59E+11,3.5945,17.4002,0.026105,0.057471,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
11/05/2016,1.60E+11,3.615,17.4994,0.025957,0.057145,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
10/05/2016,1.66E+11,3.7673,18.2368,0.024908,0.054834,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
09/05/2016,1.64E+11,3.7228,18.0212,0.025206,0.05549,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
06/05/2016,1.65E+11,3.7298,18.0554,0.025158,0.055385,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
05/05/2016,1.64E+11,3.7083,17.9511,0.025304,0.055707,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
04/05/2016,1.62E+11,3.6637,17.7355,0.025612,0.056384,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
03/05/2016,1.62E+11,3.6676,17.7543,0.025584,0.056324,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
02/05/2016,1.63E+11,3.6881,17.8536,0.025442,0.056011,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
29/04/2016,1.61E+11,3.6493,17.6654,0.025713,0.056608,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
28/04/2016,1.62E+11,3.6765,17.7971,0.025523,0.056189,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
27/04/2016,1.64E+11,3.7206,18.011,0.02522,0.055522,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
26/04/2016,1.64E+11,3.7069,17.9442,0.025314,0.055728,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
25/04/2016,1.63E+11,3.6956,17.8895,0.025391,0.055899,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
22/04/2016,1.62E+11,3.6673,17.7526,0.025587,0.05633,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
21/04/2016,1.60E+11,3.6369,17.6055,0.025801,0.0568,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
20/04/2016,1.61E+11,3.6496,17.6671,0.025711,0.056602,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.4779
19/04/2016,1.60E+11,3.6273,17.5593,0.025869,0.05695,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.5347
18/04/2016,1.58E+11,3.5864,17.3609,0.026164,0.057601,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.5347
15/04/2016,1.54E+11,3.4842,16.8665,0.026931,0.059289,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.5347
14/04/2016,1.54E+11,3.4856,16.8733,0.02692,0.059265,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.5347
13/04/2016,1.55E+11,3.5157,17.0187,0.02669,0.058759,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.5347
12/04/2016,1.52E+11,3.4404,16.6543,0.027274,0.060044,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.5347
11/04/2016,1.50E+11,3.4022,16.4696,0.02758,0.060718,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.5347
08/04/2016,1.50E+11,3.4075,16.4952,0.027537,0.060624,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.5347
07/04/2016,1.50E+11,3.3983,16.4507,0.027612,0.060788,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.5347
06/04/2016,1.52E+11,3.445,16.6766,0.027238,0.059964,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.5347
05/04/2016,1.51E+11,3.428,16.5944,0.027373,0.060261,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.5347
04/04/2016,1.54E+11,3.4874,16.8818,0.026907,0.059235,Q2-2016,9015907138,6519907138,0.19573,0.142482,0.30128,1.37,26.8558,4916000000,0.9957,0.44,0.167742,0.042759,0.067546,0.2199,0.123297,0.108718,0.081231,5.48,54826000000,16518000000,90264000000,42254000000,21122000000,9566000000,12597000000,-5456000000,-5660000000,3247000000,1.5347
01/04/2016,1.57E+11,3.5679,17.2728,0.026801,0.057895,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5347
31/03/2016,1.57E+11,3.5765,17.3146,0.026736,0.057755,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5347
30/03/2016,1.57E+11,3.5621,17.2449,0.026844,0.057988,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5347
29/03/2016,1.55E+11,3.5351,17.1141,0.027049,0.058431,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5347
28/03/2016,1.55E+11,3.5326,17.1019,0.027069,0.058473,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5347
24/03/2016,1.54E+11,3.5013,16.9502,0.027311,0.058996,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5347
23/03/2016,1.53E+11,3.4872,16.8822,0.027421,0.059234,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5347
22/03/2016,1.54E+11,3.5142,17.013,0.02721,0.058779,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5347
21/03/2016,1.56E+11,3.5459,17.1664,0.026967,0.058253,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5347
18/03/2016,1.57E+11,3.5726,17.2954,0.026766,0.057819,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5
17/03/2016,1.58E+11,3.587,17.3652,0.026658,0.057586,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5
16/03/2016,1.56E+11,3.5452,17.1629,0.026972,0.058265,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5
15/03/2016,1.56E+11,3.538,17.1281,0.027027,0.058384,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5
14/03/2016,1.56E+11,3.5585,17.2275,0.026871,0.058047,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5
11/03/2016,1.55E+11,3.5272,17.0758,0.02711,0.058563,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5
10/03/2016,1.54E+11,3.4948,16.9189,0.027361,0.059106,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5
09/03/2016,1.55E+11,3.5171,17.027,0.027188,0.05873,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5
08/03/2016,1.55E+11,3.5229,17.0548,0.027143,0.058634,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5
07/03/2016,1.57E+11,3.5794,17.3286,0.026715,0.057708,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5
04/03/2016,1.56E+11,3.5466,17.1699,0.026961,0.058241,Q1-2016,8882143299,5955143299,0.19831,0.140129,0.29898,1.37,26.3537,4673000000,0.9453,0.3924,0.191111,0.051698,-0.121399,0.2101,0.1407,0.107453,0.088646,5.41,54318000000,16240000000,90121000000,41923000000,18915000000,9518000000,11986000000,-5052000000,-7260000000,3268000000,1.5
