date,marketcap,pricetobook,pricetoearnings,dividendyield,earningsyield,nopat,freecashflow,roe,ebitdagrowth,ebitdamargin,cashdividendspershare,bookvaluepershare,debttoequity,epsgrowth,investedcapitalgrowth,fcffgrowth,finleverage,netincomegrowth,roa,revenuegrowth,basiceps,ebitda,totalassets,totalliabilities,debt,netincome,netcashfromoperatingactivities,netcashfrominvestingactivities,netcashfromfinancingactivities,longterminvestments,one_yr_monthly_beta
09/02/2018,2.26E+11,0.8949,10.1765,0.029533,0.098266,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.769
12/02/2018,2.26E+11,0.895,10.178,0.029529,0.098251,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.769
13/02/2018,2.25E+11,0.8896,10.1161,0.029709,0.098853,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.769
14/02/2018,2.25E+11,0.8915,10.1378,0.029646,0.098641,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.769
15/02/2018,2.24E+11,0.889,10.1099,0.029728,0.098913,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.769
16/02/2018,2.26E+11,0.8971,10.2013,0.029461,0.098027,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.769
19/02/2018,2.27E+11,0.9002,10.2369,0.029359,0.097686,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.769
20/02/2018,2.28E+11,0.9029,10.2679,0.02927,0.097391,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.769
21/02/2018,2.22E+11,0.8792,9.9984,0.030059,0.100016,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.769
22/02/2018,2.22E+11,0.8806,10.0139,0.030013,0.099862,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.769
23/02/2018,2.19E+11,0.8668,9.8574,0.030489,0.101446,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.769
26/02/2018,2.19E+11,0.8689,9.8807,0.030417,0.101208,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.769
27/02/2018,2.20E+11,0.8712,9.907,0.030336,0.100939,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.769
28/02/2018,2.20E+11,0.873,9.9271,0.030275,0.100734,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
01/03/2018,2.21E+11,0.8761,9.9628,0.030167,0.100374,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
02/03/2018,2.20E+11,0.8734,9.9318,0.030261,0.100687,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
05/03/2018,2.20E+11,0.8698,9.8915,0.030384,0.101097,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
06/03/2018,2.20E+11,0.8721,9.9178,0.030303,0.100828,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
07/03/2018,2.19E+11,0.8674,9.8636,0.03047,0.101382,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
08/03/2018,2.20E+11,0.8706,9.9008,0.030355,0.101002,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
09/03/2018,2.20E+11,0.8697,9.89,0.030389,0.101113,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
12/03/2018,2.20E+11,0.871,9.9055,0.030341,0.100954,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
13/03/2018,2.21E+11,0.874,9.9395,0.030237,0.100608,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
14/03/2018,2.20E+11,0.8732,9.9302,0.030265,0.100703,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
15/03/2018,2.17E+11,0.8601,9.7816,0.030725,0.102233,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
16/03/2018,2.17E+11,0.8607,9.7878,0.030706,0.102168,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
19/03/2018,2.14E+11,0.848,9.6437,0.031165,0.103694,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
20/03/2018,2.13E+11,0.842,9.5756,0.031386,0.104432,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
21/03/2018,2.08E+11,0.825,9.382,0.032034,0.106587,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
22/03/2018,2.07E+11,0.8197,9.3216,0.032242,0.107278,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
23/03/2018,2.05E+11,0.811,9.2225,0.032588,0.108431,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
26/03/2018,2.11E+11,0.8343,9.4873,0.031678,0.105404,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
27/03/2018,2.12E+11,0.8397,9.5493,0.030774,0.10472,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
28/03/2018,2.11E+11,0.8416,9.464,0.031246,0.105663,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
29/03/2018,2.05E+11,0.8185,9.2042,0.032128,0.108646,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
30/03/2018,1.98E+11,0.7922,8.9089,0.033193,0.112248,24441000000,16744000000,0.09587,0.051607,0.417844,2.12,71.4865,1.3136,0.019386,0.013183,0.2181,1.3053,-0.011806,0.009729,0.042829,6.35,42079000000,2.53E+12,2.28E+12,3.36E+11,24441000000,24441000000,28249000000,14642000000,14642000000,1.1717
02/04/2018,2.05E+11,0.8196,9.2166,0.032085,0.1085,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
03/04/2018,2.20E+11,0.8808,9.9047,0.029856,0.100962,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
04/04/2018,2.16E+11,0.8623,9.6975,0.030494,0.103119,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
05/04/2018,2.17E+11,0.8656,9.7346,0.030378,0.102726,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
06/04/2018,2.15E+11,0.8577,9.6449,0.03066,0.103681,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
09/04/2018,2.14E+11,0.8564,9.631,0.030704,0.103831,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
10/04/2018,2.14E+11,0.8556,9.6218,0.030734,0.103931,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
11/04/2018,2.13E+11,0.8522,9.5831,0.030858,0.10435,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
12/04/2018,2.14E+11,0.8537,9.6001,0.030803,0.104166,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
13/04/2018,2.18E+11,0.87,9.7841,0.030224,0.102206,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
16/04/2018,2.20E+11,0.8779,9.8723,0.029954,0.101294,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
17/04/2018,2.23E+11,0.8904,10.013,0.029533,0.09987,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
18/04/2018,2.24E+11,0.8973,10.0903,0.029307,0.099105,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
19/04/2018,2.24E+11,0.8947,10.0609,0.029392,0.099394,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
20/04/2018,2.25E+11,0.8977,10.095,0.029293,0.099059,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
23/04/2018,2.22E+11,0.8889,9.996,0.029583,0.10004,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
24/04/2018,2.26E+11,0.905,10.1769,0.029057,0.098262,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
25/04/2018,2.26E+11,0.9033,10.1584,0.02911,0.098441,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
26/04/2018,2.25E+11,0.8975,10.0934,0.029298,0.099075,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
27/04/2018,2.25E+11,0.8997,10.1182,0.029226,0.098832,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2654
30/04/2018,2.24E+11,0.8942,10.0563,0.029406,0.09944,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
01/05/2018,2.25E+11,0.901,10.1321,0.029186,0.098697,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
02/05/2018,2.22E+11,0.8875,9.9805,0.029629,0.100195,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
03/05/2018,2.18E+11,0.8727,9.8135,0.030133,0.1019,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
04/05/2018,2.18E+11,0.8733,9.8212,0.03011,0.10182,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
07/05/2018,2.18E+11,0.8717,9.8027,0.030167,0.102013,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
08/05/2018,2.20E+11,0.8806,9.9032,0.029861,0.100977,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
09/05/2018,2.12E+11,0.8479,9.5352,0.031013,0.104875,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
10/05/2018,2.12E+11,0.8479,9.5352,0.031013,0.104875,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
11/05/2018,2.11E+11,0.8416,9.464,0.031246,0.105663,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
14/05/2018,2.12E+11,0.8494,9.5522,0.030958,0.104688,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
15/05/2018,2.13E+11,0.85,9.5584,0.030938,0.104621,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
16/05/2018,2.13E+11,0.8531,9.5939,0.030823,0.104233,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
17/05/2018,2.11E+11,0.8417,9.4656,0.031241,0.105646,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
18/05/2018,2.12E+11,0.8471,9.5259,0.031043,0.104977,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
21/05/2018,2.11E+11,0.8421,9.4702,0.031226,0.105594,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
22/05/2018,2.12E+11,0.8467,9.5212,0.031058,0.105028,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
23/05/2018,2.15E+11,0.8603,9.6743,0.030567,0.103366,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
24/05/2018,2.19E+11,0.8772,9.8645,0.029978,0.101373,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
25/05/2018,2.17E+11,0.8691,9.7733,0.030257,0.10232,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
28/05/2018,2.19E+11,0.8746,9.8352,0.030067,0.101676,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
29/05/2018,2.21E+11,0.8816,9.914,0.029828,0.100867,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
30/05/2018,2.20E+11,0.8791,9.8862,0.029912,0.101151,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.2245
31/05/2018,2.19E+11,0.8746,9.8352,0.030067,0.101676,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.1289
01/06/2018,2.20E+11,0.8797,9.8924,0.029893,0.101088,26705000000,17993000000,0.104303,0.092328,0.431482,2.18,73.6316,1.3158,0.083205,0.014902,-0.060908,1.3003,0.040684,0.010359,0.054992,7.07,44733000000,2.61E+12,2.35E+12,3.37E+11,26705000000,26705000000,-63884000000,31626000000,31626000000,1.1289
